Student Name,Operating System,Computer Networks,DBMS,DSA,LR,Maths,Study_Time,English_Score,Course Needed
Student 3526,73,93,66,78,54,71,7,98,0
Student 3527,52,61,79,88,77,94,4,98,0
Student 3528,87,54,83,90,81,95,2,56,0
Student 3529,76,96,64,98,61,59,5,59,1
Student 3530,52,87,54,65,78,53,2,55,1
Student 3531,81,73,52,66,55,54,4,77,1
Student 3532,58,88,75,75,79,59,5,94,0
Student 3533,85,87,86,82,62,95,6,76,0
Student 3534,79,66,59,83,81,94,2,63,1
Student 3535,72,61,75,57,65,95,7,65,1
Student 3536,75,68,83,100,86,64,1,94,0
Student 3537,85,62,53,70,56,57,1,91,1
Student 3538,74,93,63,96,88,98,1,62,0
Student 3539,97,59,76,60,74,79,8,74,1
Student 3540,64,66,85,87,56,75,8,57,1
Student 3541,62,91,50,63,90,58,7,58,1
Student 3542,83,89,57,93,53,89,3,95,0
Student 3543,50,63,57,57,96,55,1,93,1
Student 3544,59,80,68,83,68,50,4,94,1
Student 3545,75,82,72,57,93,89,8,52,1
Student 3546,95,83,95,68,56,98,6,95,0
Student 3547,61,58,54,65,93,83,4,69,1
Student 3548,78,93,69,61,77,57,7,51,1
Student 3549,96,51,71,64,55,79,1,52,1
Student 3550,88,100,68,63,97,50,1,87,0
Student 3551,76,75,51,56,92,73,8,71,1
Student 3552,54,53,76,94,58,57,6,60,1
Student 3553,79,65,68,75,98,82,3,61,0
Student 3554,53,68,89,65,60,71,1,60,1
Student 3555,63,99,61,67,85,94,3,69,0
Student 3556,64,62,90,89,70,90,4,58,1
Student 3557,87,90,72,100,51,65,7,56,1
Student 3558,75,88,91,54,61,99,2,87,0
Student 3559,54,73,81,85,88,50,3,76,1
Student 3560,86,90,64,63,80,57,5,74,1
Student 3561,73,95,60,80,54,51,7,65,1
Student 3562,56,72,63,74,80,67,5,69,1
Student 3563,90,100,87,100,99,80,6,51,0
Student 3564,97,88,58,68,59,51,7,96,1
Student 3565,76,67,53,75,52,69,3,53,1
Student 3566,54,68,53,59,85,57,2,69,1
Student 3567,89,56,71,76,75,54,2,98,1
Student 3568,82,55,85,89,68,64,4,89,0
Student 3569,96,60,55,89,89,84,4,70,0
Student 3570,99,50,68,79,92,95,1,62,0
Student 3571,62,92,68,66,91,100,6,68,0
Student 3572,85,98,89,86,68,71,2,62,0
Student 3573,77,50,52,67,78,70,7,61,1
Student 3574,75,54,88,91,52,74,2,67,1
Student 3575,93,95,74,50,85,56,8,98,0
Student 3576,85,81,82,77,89,85,7,64,0
Student 3577,91,57,97,100,68,83,2,65,0
Student 3578,62,57,71,83,74,95,2,51,1
Student 3579,80,86,64,95,93,72,4,93,0
Student 3580,57,95,60,51,78,50,7,55,1
Student 3581,89,63,59,97,87,59,1,75,0
Student 3582,89,60,62,74,76,98,4,56,1
Student 3583,84,91,69,73,95,51,6,91,0
Student 3584,58,93,71,63,92,79,3,79,0
Student 3585,71,79,57,87,74,69,5,68,1
Student 3586,66,63,58,53,50,90,3,91,1
Student 3587,72,68,91,71,66,80,2,73,1
Student 3588,55,62,60,68,72,85,8,96,1
Student 3589,83,64,67,78,69,59,2,69,1
Student 3590,56,90,62,91,63,72,3,92,0
Student 3591,78,55,93,79,82,71,5,86,0
Student 3592,94,71,95,74,61,70,7,87,0
Student 3593,81,85,51,93,96,78,6,88,0
Student 3594,63,85,59,92,83,97,1,65,0
Student 3595,82,100,94,72,56,90,1,71,0
Student 3596,96,99,85,91,98,66,5,82,0
Student 3597,55,62,67,62,99,93,4,85,1
Student 3598,66,92,54,92,59,68,8,75,1
Student 3599,67,97,87,64,87,58,8,99,0
Student 3600,78,98,56,65,61,100,6,97,0
Student 3601,79,90,54,52,95,63,7,65,1
Student 3602,91,56,72,57,99,66,6,56,1
Student 3603,82,74,73,95,94,87,6,97,0
Student 3604,73,59,92,53,78,94,1,89,0
Student 3605,58,70,77,99,71,74,3,71,1
Student 3606,100,62,89,68,55,77,1,68,1
Student 3607,93,61,69,65,54,59,4,60,1
Student 3608,61,97,89,86,75,97,2,89,0
Student 3609,71,83,65,64,77,68,1,100,0
Student 3610,92,96,86,65,63,71,6,66,0
Student 3611,57,92,59,95,70,82,5,72,0
Student 3612,87,82,85,62,71,97,6,79,0
Student 3613,67,97,57,54,50,76,5,61,1
Student 3614,73,74,52,64,80,64,7,57,1
Student 3615,58,60,54,52,75,96,5,100,1
Student 3616,87,72,67,99,88,76,7,90,0
Student 3617,68,89,100,57,67,50,5,93,1
Student 3618,66,77,57,76,95,96,2,78,0
Student 3619,75,90,59,53,98,98,8,89,0
Student 3620,90,85,82,85,74,79,1,74,0
Student 3621,95,63,67,59,54,73,4,60,1
Student 3622,89,77,75,72,87,85,4,67,0
Student 3623,60,70,100,90,76,78,5,91,0
Student 3624,69,62,70,97,92,63,6,89,0
Student 3625,78,51,64,88,75,81,6,59,1
Student 3626,78,100,71,78,99,73,7,69,0
Student 3627,52,66,84,97,79,99,4,93,0
Student 3628,99,60,94,64,88,79,4,58,0
Student 3629,98,64,65,94,80,56,7,66,1
Student 3630,58,50,72,66,57,94,4,100,1
Student 3631,51,91,68,65,74,100,6,96,0
Student 3632,87,76,76,84,66,65,1,57,1
Student 3633,96,92,58,66,85,62,4,53,1
Student 3634,100,86,81,74,70,99,3,82,0
Student 3635,66,78,67,61,59,95,8,82,1
Student 3636,96,100,91,53,88,76,7,51,0
Student 3637,53,55,79,97,60,84,8,63,1
Student 3638,86,95,85,99,52,87,2,55,0
Student 3639,83,95,67,53,89,54,3,50,1
Student 3640,74,82,60,77,85,63,2,62,1
Student 3641,98,95,72,83,96,93,3,74,0
Student 3642,96,74,53,77,90,73,8,90,0
Student 3643,54,81,82,83,84,91,1,100,0
Student 3644,51,77,69,96,100,61,5,56,1
Student 3645,72,64,90,61,71,84,7,76,1
Student 3646,60,62,61,72,79,69,1,51,1
Student 3647,66,77,65,55,70,73,4,61,1
Student 3648,55,74,92,72,91,62,2,73,1
Student 3649,96,81,99,68,70,50,8,70,0
Student 3650,65,96,86,73,72,92,8,52,0
Student 3651,85,96,70,86,65,70,3,75,0
Student 3652,52,88,53,89,58,86,1,99,1
Student 3653,61,80,80,99,59,99,5,80,0
Student 3654,64,57,68,93,54,90,3,59,1
Student 3655,69,77,90,98,55,90,1,66,0
Student 3656,66,69,70,97,75,85,1,67,0
Student 3657,65,64,96,73,96,57,3,71,1
Student 3658,53,64,74,80,79,56,7,98,1
Student 3659,52,74,77,79,91,58,4,71,1
Student 3660,51,98,85,68,89,57,7,66,1
Student 3661,87,77,84,59,59,70,7,78,1
Student 3662,79,72,58,73,61,88,6,75,1
Student 3663,92,91,70,80,57,73,5,52,1
Student 3664,71,79,69,100,81,55,5,88,0
Student 3665,86,99,64,50,68,99,7,84,0
Student 3666,84,55,54,83,77,53,1,61,1
Student 3667,73,90,61,86,93,63,4,87,0
Student 3668,65,82,52,75,73,91,1,71,1
Student 3669,93,54,56,71,74,99,5,61,1
Student 3670,97,74,86,74,74,85,4,83,0
Student 3671,62,68,67,92,92,53,7,78,1
Student 3672,99,60,91,66,63,77,3,68,1
Student 3673,70,75,77,58,81,61,3,88,1
Student 3674,52,67,83,89,67,73,8,98,0
Student 3675,68,82,81,93,74,74,3,78,0
Student 3676,97,60,76,66,69,86,5,67,1
Student 3677,75,61,97,50,80,66,3,64,1
Student 3678,91,81,64,98,66,75,6,77,0
Student 3679,50,66,93,89,63,65,7,75,1
Student 3680,50,54,100,68,94,60,8,89,1
Student 3681,66,92,82,79,68,90,1,65,0
Student 3682,64,54,82,65,75,61,3,50,1
Student 3683,95,53,68,95,76,86,6,73,0
Student 3684,82,81,51,92,73,71,1,98,0
Student 3685,67,57,72,70,75,77,6,54,1
Student 3686,73,62,71,69,80,78,5,90,1
Student 3687,62,62,88,94,96,81,7,85,0
Student 3688,88,80,87,85,97,62,4,81,0
Student 3689,90,72,79,90,69,54,1,71,1
Student 3690,79,81,86,79,79,93,7,61,0
Student 3691,97,88,92,51,93,73,2,99,0
Student 3692,82,69,74,53,60,99,4,85,1
Student 3693,97,77,54,91,54,88,7,85,0
Student 3694,60,50,84,75,68,94,4,89,1
Student 3695,67,72,98,52,58,91,6,95,0
Student 3696,66,97,54,61,100,53,7,65,1
Student 3697,58,59,53,91,83,86,8,54,1
Student 3698,72,92,90,86,65,98,6,61,0
Student 3699,66,78,70,74,89,69,2,64,1
Student 3700,79,68,89,53,73,70,4,89,1
Student 3701,94,89,63,87,91,99,8,72,0
Student 3702,85,84,75,81,95,62,2,60,0
Student 3703,59,52,74,53,71,58,1,74,1
Student 3704,96,97,84,53,72,81,8,93,0
Student 3705,90,81,66,80,99,98,7,97,0
Student 3706,89,91,55,90,93,72,6,50,0
Student 3707,87,85,64,74,57,56,8,64,1
Student 3708,100,86,96,81,79,61,1,98,0
Student 3709,82,67,84,70,94,99,8,71,0
Student 3710,61,61,72,77,86,82,4,80,1
Student 3711,50,82,58,74,76,67,2,73,1
Student 3712,70,78,90,60,70,96,8,62,0
Student 3713,82,92,88,75,96,98,2,50,0
Student 3714,89,57,100,55,79,86,2,78,0
Student 3715,97,67,97,78,66,100,8,69,0
Student 3716,68,50,92,88,86,64,8,62,1
Student 3717,86,97,80,96,61,97,7,52,0
Student 3718,96,69,78,87,58,94,3,100,0
Student 3719,55,65,72,53,89,60,3,72,1
Student 3720,95,93,97,68,96,72,7,55,0
Student 3721,65,88,65,99,95,90,8,52,0
Student 3722,96,83,96,79,56,96,2,68,0
Student 3723,69,56,89,53,82,95,8,75,1
Student 3724,50,75,65,90,69,84,4,90,1
Student 3725,84,94,68,97,52,56,5,70,1
Student 3726,53,98,60,86,67,79,7,51,1
Student 3727,69,71,62,63,57,79,5,55,1
Student 3728,62,82,56,93,50,86,8,57,1
Student 3729,83,59,70,51,95,55,8,54,1
Student 3730,50,67,61,80,73,57,6,90,1
Student 3731,58,96,87,66,58,86,5,81,0
Student 3732,71,84,75,74,61,68,6,52,1
Student 3733,51,87,67,75,83,77,5,90,0
Student 3734,50,97,78,71,100,59,8,90,0
Student 3735,61,69,79,62,97,92,2,55,1
Student 3736,64,59,53,70,63,54,2,73,1
Student 3737,96,78,51,85,70,72,8,98,0
Student 3738,60,69,56,71,57,66,6,82,1
Student 3739,74,64,70,95,51,60,1,56,1
Student 3740,91,58,87,89,93,59,8,88,0
Student 3741,68,81,50,79,83,62,3,100,1
Student 3742,80,89,61,50,54,83,3,59,1
Student 3743,77,99,94,78,93,62,5,58,0
Student 3744,76,90,94,92,63,54,6,55,1
Student 3745,100,100,64,51,78,62,1,94,0
Student 3746,62,76,97,80,53,98,5,96,0
Student 3747,67,60,98,83,78,95,1,92,0
Student 3748,77,96,59,88,78,52,3,59,1
Student 3749,62,80,50,95,63,95,8,81,0
Student 3750,70,84,76,72,50,86,6,62,1
Student 3751,81,51,86,69,94,96,3,92,0
Student 3752,92,92,60,87,82,71,3,98,0
Student 3753,55,73,83,95,84,53,6,58,1
Student 3754,79,97,91,59,80,76,3,78,0
Student 3755,93,73,53,59,62,50,2,50,1
Student 3756,60,65,58,68,61,91,3,82,1
Student 3757,66,51,98,73,85,65,8,100,0
Student 3758,67,100,83,54,72,54,1,51,1
Student 3759,97,51,82,92,84,75,5,53,0
Student 3760,54,92,93,52,93,79,7,80,0
Student 3761,95,57,90,100,61,61,6,88,0
Student 3762,97,74,66,57,84,79,1,56,1
Student 3763,56,66,86,62,89,94,4,66,1
Student 3764,75,59,80,86,54,88,7,96,0
Student 3765,58,66,78,74,99,89,5,54,1
Student 3766,74,82,93,80,53,56,1,65,1
Student 3767,55,51,60,97,69,85,6,80,1
Student 3768,63,75,58,96,96,59,8,68,1
Student 3769,86,70,81,53,50,72,2,77,1
Student 3770,93,64,78,85,63,64,3,72,1
Student 3771,78,52,55,98,58,67,4,89,1
Student 3772,93,50,82,77,93,68,7,89,0
Student 3773,91,73,77,56,75,66,5,97,0
Student 3774,59,91,62,56,86,94,6,94,0
Student 3775,57,69,63,93,68,96,1,52,1
Student 3776,73,67,59,63,67,89,2,95,1
Student 3777,52,98,60,71,99,88,4,91,0
Student 3778,97,81,88,71,50,91,7,76,0
Student 3779,99,88,50,64,88,66,3,84,0
Student 3780,66,56,83,74,85,100,7,65,0
Student 3781,58,67,66,51,85,67,3,67,1
Student 3782,67,90,87,56,68,51,6,63,1
Student 3783,98,96,66,93,79,77,3,74,0
Student 3784,84,93,51,99,96,61,2,54,0
Student 3785,80,76,79,68,90,75,3,67,0
Student 3786,51,56,99,86,92,100,5,96,0
Student 3787,100,67,63,66,65,51,7,96,1
Student 3788,68,70,82,61,60,93,1,92,0
Student 3789,90,64,81,85,73,96,8,71,0
Student 3790,100,69,84,76,99,85,4,77,0
Student 3791,51,93,56,75,88,92,7,90,0
Student 3792,91,82,81,93,69,76,5,77,0
Student 3793,97,90,64,58,88,53,8,51,1
Student 3794,92,96,61,84,62,73,6,63,0
Student 3795,55,61,51,100,87,53,7,97,1
Student 3796,64,74,65,87,95,71,5,62,1
Student 3797,58,51,93,69,67,58,2,98,1
Student 3798,64,54,94,68,94,55,3,64,1
Student 3799,59,65,58,54,74,88,3,52,1
Student 3800,68,58,65,91,86,77,8,86,0
Student 3801,85,87,77,85,72,53,7,86,0
Student 3802,55,67,67,55,97,62,8,61,1
Student 3803,76,90,67,72,51,89,4,58,1
Student 3804,91,74,100,95,72,51,1,61,0
Student 3805,65,85,66,78,57,87,7,70,1
Student 3806,71,65,78,98,88,84,7,89,0
Student 3807,73,88,69,99,66,57,7,100,0
Student 3808,88,72,57,53,100,98,4,87,0
Student 3809,100,74,52,70,71,84,6,73,1
Student 3810,95,80,66,97,58,80,6,81,0
Student 3811,65,98,69,82,77,100,5,57,0
Student 3812,86,95,95,56,99,62,2,88,0
Student 3813,100,89,84,58,94,85,8,88,0
Student 3814,69,99,59,80,80,71,5,53,1
Student 3815,51,85,89,92,73,90,8,97,0
Student 3816,86,90,53,72,98,62,7,66,0
Student 3817,70,93,52,68,100,51,4,81,1
Student 3818,65,88,87,68,97,85,7,100,0
Student 3819,71,88,67,68,98,59,2,80,0
Student 3820,84,71,73,71,52,57,5,68,1
Student 3821,51,80,66,72,66,64,7,95,1
Student 3822,98,89,63,94,51,51,3,79,1
Student 3823,69,95,52,81,50,75,5,79,1
Student 3824,51,81,56,82,74,71,7,74,1
Student 3825,59,57,93,78,91,53,5,55,1
Student 3826,79,93,90,84,93,54,6,64,0
Student 3827,89,53,67,80,57,70,8,84,1
Student 3828,64,52,92,84,100,62,3,51,1
Student 3829,71,62,87,76,65,79,2,72,1
Student 3830,83,73,92,61,58,72,5,56,1
Student 3831,94,53,86,53,86,75,4,62,1
Student 3832,72,77,100,93,76,68,5,79,0
Student 3833,62,62,88,52,55,80,6,92,1
Student 3834,80,100,87,54,79,61,4,68,0
Student 3835,70,57,98,54,55,58,6,80,1
Student 3836,61,84,98,63,89,67,6,71,0
Student 3837,98,78,94,91,74,55,6,99,0
Student 3838,91,58,57,59,65,55,6,51,1
Student 3839,91,73,93,51,70,78,6,71,0
Student 3840,90,52,99,66,70,63,1,53,1
Student 3841,90,84,79,79,67,94,2,91,0
Student 3842,93,87,53,94,53,86,1,93,0
Student 3843,80,66,55,85,100,52,3,67,1
Student 3844,86,66,85,69,63,90,6,54,1
Student 3845,74,94,58,98,64,88,5,73,0
Student 3846,82,65,74,50,67,94,1,68,1
Student 3847,56,74,90,59,84,60,5,80,1
Student 3848,71,78,58,58,85,50,3,59,1
Student 3849,96,100,81,67,74,73,6,61,0
Student 3850,94,60,51,55,91,55,7,74,1
Student 3851,53,69,67,59,67,58,3,75,1
Student 3852,72,74,68,58,82,57,6,90,1
Student 3853,97,57,77,87,56,90,3,92,0
Student 3854,61,64,86,79,50,75,3,68,1
Student 3855,70,62,76,60,100,54,4,79,1
Student 3856,56,74,86,75,73,87,7,79,0
Student 3857,91,58,100,87,93,63,8,94,0
Student 3858,94,72,80,78,56,72,6,85,0
Student 3859,83,53,94,95,62,53,4,64,1
Student 3860,97,52,66,84,87,97,8,72,0
Student 3861,86,99,75,60,94,66,7,68,0
Student 3862,53,76,96,69,83,78,8,97,0
Student 3863,79,95,63,69,93,91,4,95,0
Student 3864,97,97,97,100,81,83,8,65,0
Student 3865,55,60,80,94,95,77,6,51,1
Student 3866,79,74,60,50,75,89,3,54,1
Student 3867,94,85,52,57,97,65,8,80,0
Student 3868,76,79,89,88,64,70,8,89,0
Student 3869,65,95,86,91,62,81,8,91,0
Student 3870,56,61,91,88,55,71,8,82,1
Student 3871,89,87,55,91,84,88,2,87,0
Student 3872,50,100,52,89,51,99,6,56,1
Student 3873,96,50,89,77,77,55,5,50,1
Student 3874,91,88,66,76,74,91,2,58,0
Student 3875,85,69,74,84,89,54,7,66,1
Student 3876,93,97,75,67,83,97,7,83,0
Student 3877,62,79,66,69,66,89,4,93,1
Student 3878,98,79,99,89,54,62,4,84,0
Student 3879,72,87,66,67,100,88,7,89,0
Student 3880,95,100,53,95,91,53,2,51,0
Student 3881,60,57,81,82,51,95,5,88,1
Student 3882,74,85,72,88,67,96,8,89,0
Student 3883,68,52,82,77,63,77,3,79,1
Student 3884,82,50,95,94,59,68,2,63,1
Student 3885,99,72,77,78,94,86,1,76,0
Student 3886,68,50,69,62,70,53,8,73,1
Student 3887,63,90,91,96,69,66,6,78,0
Student 3888,80,59,64,67,96,65,8,75,1
Student 3889,99,91,82,98,82,89,5,64,0
Student 3890,78,81,57,82,54,68,8,91,1
Student 3891,99,91,62,57,84,63,1,50,1
Student 3892,69,80,71,68,90,74,1,56,1
Student 3893,67,86,90,84,85,95,1,70,0
Student 3894,89,81,63,50,99,72,3,93,0
Student 3895,90,79,60,61,84,53,3,95,1
Student 3896,75,90,69,93,99,77,4,94,0
Student 3897,79,52,58,50,77,63,4,74,1
Student 3898,60,77,77,99,51,75,8,99,0
Student 3899,55,98,71,67,68,64,5,58,1
Student 3900,99,74,90,69,50,100,5,58,0
Student 3901,50,91,65,98,66,52,7,68,1
Student 3902,88,81,74,82,82,86,5,96,0
Student 3903,52,53,70,94,91,82,6,87,0
Student 3904,98,82,71,53,63,59,1,63,1
Student 3905,85,86,94,98,50,62,2,72,0
Student 3906,92,78,78,100,73,90,4,73,0
Student 3907,70,55,87,94,91,94,8,83,0
Student 3908,58,82,87,91,72,75,1,93,0
Student 3909,50,76,96,66,56,58,5,69,1
Student 3910,69,60,62,56,51,66,8,70,1
Student 3911,98,74,90,78,76,65,5,75,0
Student 3912,98,92,76,69,97,59,1,100,0
Student 3913,57,53,85,93,96,66,2,78,0
Student 3914,93,92,79,61,61,95,7,57,0
Student 3915,78,76,98,56,96,97,4,81,0
Student 3916,72,85,68,54,61,55,1,50,1
Student 3917,66,89,79,91,54,92,6,98,0
Student 3918,61,90,99,80,57,87,8,60,0
Student 3919,67,89,92,92,65,66,7,76,0
Student 3920,64,69,52,97,55,72,1,63,1
Student 3921,56,94,55,68,73,54,4,86,1
Student 3922,95,55,81,83,82,87,2,85,0
Student 3923,66,87,85,81,68,65,1,52,1
Student 3924,99,56,64,93,96,86,6,84,0
Student 3925,71,85,62,66,50,100,7,68,1
Student 3926,83,91,75,92,54,56,7,96,0
Student 3927,81,84,88,70,94,70,4,68,0
Student 3928,100,94,78,64,85,80,4,60,0
Student 3929,88,100,96,98,55,59,6,85,0
Student 3930,69,82,81,80,68,60,8,84,1
Student 3931,83,97,79,81,76,74,1,50,0
Student 3932,90,68,77,81,58,96,8,94,0
Student 3933,72,96,53,65,90,62,7,100,0
Student 3934,73,83,53,70,93,99,4,70,0
Student 3935,62,76,65,74,74,93,4,70,1
Student 3936,86,84,73,100,81,88,4,70,0
Student 3937,80,53,58,70,53,78,5,85,1
Student 3938,83,94,69,98,72,72,3,88,0
Student 3939,68,57,96,95,57,66,4,75,1
Student 3940,74,55,99,97,86,69,2,65,0
Student 3941,91,59,56,74,64,89,5,74,1
Student 3942,96,81,97,63,72,51,8,65,1
Student 3943,74,64,91,74,67,93,7,77,0
Student 3944,52,74,75,98,100,70,1,99,0
Student 3945,79,88,56,63,54,75,1,65,1
Student 3946,80,65,52,98,81,99,2,91,0
Student 3947,71,66,92,61,97,95,4,56,0
Student 3948,69,80,55,76,71,82,4,98,0
Student 3949,63,65,72,56,65,87,6,68,1
Student 3950,65,58,93,63,68,77,4,90,1
Student 3951,73,80,97,56,100,54,3,76,0
Student 3952,97,55,64,55,67,91,4,60,1
Student 3953,72,78,62,55,80,70,8,58,1
Student 3954,56,54,84,99,82,100,5,83,0
Student 3955,54,60,91,89,72,97,7,52,1
Student 3956,90,70,71,83,59,95,7,83,0
Student 3957,71,79,67,59,94,91,6,76,0
Student 3958,83,50,97,98,94,100,7,55,0
Student 3959,77,64,68,92,80,86,2,66,0
Student 3960,100,86,86,86,52,66,4,91,0
Student 3961,86,91,86,98,58,82,1,63,0
Student 3962,51,93,81,52,97,76,6,60,1
Student 3963,57,68,64,66,99,56,1,88,1
Student 3964,53,57,82,75,51,99,1,61,1
Student 3965,66,73,59,80,51,95,6,88,1
Student 3966,50,60,82,64,89,95,6,50,1
Student 3967,82,50,67,99,87,78,8,76,0
Student 3968,66,99,87,100,55,73,4,51,0
Student 3969,71,73,94,91,85,71,8,68,0
Student 3970,86,95,65,63,75,66,5,63,1
Student 3971,66,52,70,61,80,83,3,97,1
Student 3972,96,81,81,89,90,99,8,51,0
Student 3973,82,74,72,97,82,88,6,78,0
Student 3974,76,82,77,68,69,76,3,57,1
Student 3975,89,56,68,94,98,54,7,69,0
Student 3976,65,56,68,80,84,94,6,89,0
Student 3977,66,68,55,74,58,70,7,85,1
Student 3978,71,52,64,82,96,63,5,87,1
Student 3979,57,71,98,89,57,74,3,62,1
Student 3980,90,81,74,96,94,60,2,52,0
Student 3981,83,71,80,92,64,67,1,86,0
Student 3982,56,79,96,94,62,70,3,68,1
Student 3983,93,83,61,93,88,54,2,69,0
Student 3984,58,81,72,56,67,98,2,57,1
Student 3985,61,68,83,78,78,65,7,55,1
Student 3986,89,66,75,75,76,62,4,58,1
Student 3987,58,67,58,73,58,83,5,53,1
Student 3988,97,50,74,53,88,72,6,53,1
Student 3989,95,87,94,64,82,64,6,63,0
Student 3990,85,60,54,80,99,66,3,87,0
Student 3991,52,90,83,79,93,66,3,87,0
Student 3992,84,92,54,52,55,79,5,66,1
Student 3993,51,55,99,71,74,59,5,54,1
Student 3994,86,89,59,62,56,89,4,100,0
Student 3995,78,73,96,68,75,56,7,62,1
Student 3996,100,65,86,76,80,89,4,60,0
Student 3997,78,63,84,93,80,50,3,79,0
Student 3998,86,56,67,93,65,82,6,57,1
Student 3999,72,68,56,54,65,60,2,98,1
Student 4000,73,87,99,65,73,71,4,79,0
